               11.68              20.459093              674947.57              9.6413932
              11.712              20.612342              678957.34              9.7044174
              11.744                20.7661              682975.85              9.7675782
              11.776              20.920362              687002.91              9.8308731
              11.808               21.07512              691038.36              9.8942992
               11.84              21.230369              695082.02              9.9578539
              11.872                21.3861              699133.72              10.021534
              11.904              21.542308              703193.29              10.085338
              11.936              21.698985              707260.53              10.149262
              11.968              21.856125              711335.27              10.213303
                  12               22.01372              715417.33              10.277459
              12.032              22.171762              719506.51              10.341726
              12.064              22.330246              723602.64              10.406102
              12.096              22.489162              727705.52              10.470583
              12.128              22.648504              731814.95              10.535167
               12.16              22.808263              735930.75              10.599851
              12.192              22.968433              740052.72              10.664631
              12.224              23.129004              744180.66              10.729504
              12.256               23.28997              748314.37              10.794468
              12.288              23.451321              752453.66              10.859519
               12.32               23.61305               756598.3              10.924654
              12.352              23.775149              760748.11               10.98987
              12.384              23.937608              764902.87              11.055163
              12.416               24.10042              769062.38               11.12053
              12.448              24.263575              773226.42              11.185968
               12.48              24.427066              777394.77              11.251474
              12.512              24.590883              781567.24              11.317044
              12.544              24.755017              785743.58              11.382674
              12.576              24.919459               789923.6              11.448362
              12.608                25.0842              794107.07              11.514104
               12.64              25.249231              798293.76              11.579896
              12.672              25.414542              802483.46              11.645735
              12.704              25.580125              806675.93              11.711617
              12.736              25.745969              810870.95               11.77754
              12.768              25.912065               815068.3              11.843498
                12.8              26.078403              819267.73              11.909489
              12.832              26.244973              823469.01              11.975508
              12.864              26.411765              827671.92              12.041553
              12.896               26.57877              831876.22               12.10762
              12.928              26.745978              836081.66              12.173704
               12.96              26.913377              840288.01              12.239803
              12.992              27.080958              844495.03              12.305911
              13.024               27.24871              848702.48              12.372026
              13.056              27.416623               852910.1              12.438144
              13.088              27.584686              857117.67              12.504261
               13.12              27.752889              861324.92              12.570372
              13.152              27.921221              865531.61              12.636475
              13.184              28.089671               869737.5              12.702564
              13.216              28.258228              873942.32              12.768637
              13.248              28.426882              878145.82              12.834689
               13.28               28.59562              882347.76              12.900716
              13.312              28.764432              886547.88              12.966714
              13.344              28.933307              890745.91               13.03268
              13.376              29.102233               894941.6              13.098609
